"cod_hito";"rpm";"limite_exigido";"frecuencia_exigida";"fecha_emision"
17217;535;"36,339";96;"03-07-2015"
17223;535;"36,339";96;"03-07-2015"
17229;535;"36,339";96;"03-07-2015"
17235;535;"36,339";96;"03-07-2015"
17241;535;"36,339";96;"03-07-2015"
17247;535;"36,339";96;"03-07-2015"
17253;535;"36,339";96;"03-07-2015"
17259;535;"36,339";96;"03-07-2015"
17265;535;"36,339";96;"03-07-2015"
17271;535;"36,339";96;"03-07-2015"
17277;535;"36,339";96;"03-07-2015"
17283;535;"36,339";96;"03-07-2015"
17289;535;"36,339";96;"03-07-2015"
17295;535;"36,339";96;"03-07-2015"
17301;535;"36,339";96;"03-07-2015"
17307;535;"36,339";96;"03-07-2015"
17313;535;"36,339";96;"03-07-2015"
17319;535;"36,339";96;"03-07-2015"
17325;535;"36,339";96;"03-07-2015"
17331;535;"36,339";96;"03-07-2015"
17337;535;"36,339";96;"03-07-2015"
17343;535;"36,339";96;"03-07-2015"
17349;535;"36,339";96;"03-07-2015"
17355;535;"36,339";96;"03-07-2015"
17361;535;"36,339";96;"03-07-2015"
17367;535;"36,339";96;"03-07-2015"
17373;535;"36,339";96;"03-07-2015"
17379;535;"36,339";96;"03-07-2015"
17385;535;"36,339";96;"03-07-2015"
17391;535;"36,339";96;"03-07-2015"
17397;535;"36,339";96;"03-07-2015"
17403;535;"36,339";96;"03-07-2015"
17409;535;"36,339";96;"03-07-2015"
17415;535;"36,339";96;"03-07-2015"
17421;535;"36,339";96;"03-07-2015"
17427;535;"36,339";96;"03-07-2015"
17433;535;"36,339";96;"03-07-2015"
17439;535;"36,339";96;"03-07-2015"
17445;535;"36,339";96;"03-07-2015"
17451;535;"36,339";96;"03-07-2015"
17457;535;"36,339";96;"03-07-2015"
17463;535;"36,339";96;"03-07-2015"
17469;535;"36,339";96;"03-07-2015"
17475;535;"36,339";96;"03-07-2015"
17481;535;"36,339";96;"03-07-2015"
17487;535;"36,339";96;"03-07-2015"
17493;535;"36,339";96;"03-07-2015"
17499;535;"36,339";96;"03-07-2015"
17505;535;"36,339";96;"03-07-2015"
17511;535;"36,339";96;"03-07-2015"
17517;535;"36,339";96;"03-07-2015"
17523;535;"36,339";96;"03-07-2015"
17529;535;"36,339";96;"03-07-2015"
17535;535;"36,339";96;"03-07-2015"
17541;535;"36,339";96;"03-07-2015"
17547;535;"36,339";96;"03-07-2015"
17553;535;"36,339";96;"03-07-2015"
17559;535;"36,339";96;"03-07-2015"
17565;535;"36,339";96;"03-07-2015"
17571;535;"36,339";96;"03-07-2015"
17577;535;"36,339";96;"03-07-2015"
17583;535;"36,339";96;"03-07-2015"
17589;535;"36,339";96;"03-07-2015"
17595;535;"36,339";96;"03-07-2015"
17601;535;"36,339";96;"03-07-2015"
17607;535;"36,339";96;"03-07-2015"
17613;535;"36,339";96;"03-07-2015"
17619;535;"36,339";96;"03-07-2015"
17625;535;"36,339";96;"03-07-2015"
17631;535;"36,339";96;"03-07-2015"
17637;535;"36,339";96;"03-07-2015"
17643;535;"36,339";96;"03-07-2015"
17649;535;"36,339";96;"03-07-2015"
17655;535;"36,339";96;"03-07-2015"
17661;535;"36,339";96;"03-07-2015"
17667;535;"36,339";96;"03-07-2015"
17673;535;"36,339";96;"03-07-2015"
17679;535;"36,339";96;"03-07-2015"
17685;535;"36,339";96;"03-07-2015"
17691;535;"36,339";96;"03-07-2015"
17697;535;"36,339";96;"03-07-2015"
17703;535;"36,339";96;"03-07-2015"
17709;535;"36,339";96;"03-07-2015"
17715;535;"36,339";96;"03-07-2015"
17721;535;"36,339";96;"03-07-2015"
17727;535;"36,339";96;"03-07-2015"
17733;535;"36,339";96;"03-07-2015"
17739;535;"36,339";96;"03-07-2015"
17745;535;"36,339";96;"03-07-2015"
17751;535;"36,339";96;"03-07-2015"
17757;535;"36,339";96;"03-07-2015"
17763;535;"36,339";96;"03-07-2015"
17769;535;"36,339";96;"03-07-2015"
17775;535;"36,339";96;"03-07-2015"
17781;535;"36,339";96;"03-07-2015"
17787;535;"36,339";96;"03-07-2015"
17793;535;"36,339";96;"03-07-2015"
17799;535;"36,339";96;"03-07-2015"
17805;535;"36,339";96;"03-07-2015"
17811;535;"36,339";96;"03-07-2015"
17817;535;"36,339";96;"03-07-2015"
17823;535;"36,339";96;"03-07-2015"
17829;535;"36,339";96;"03-07-2015"
17835;535;"36,339";96;"03-07-2015"
17841;535;"36,339";96;"03-07-2015"
17847;535;"36,339";96;"03-07-2015"
17853;535;"36,339";96;"03-07-2015"
17859;535;"36,339";96;"03-07-2015"
17865;535;"36,339";96;"03-07-2015"
17871;535;"36,339";96;"03-07-2015"
17877;535;"36,339";96;"03-07-2015"
17883;535;"36,339";96;"03-07-2015"
17889;535;"36,339";96;"03-07-2015"
17895;535;"36,339";96;"03-07-2015"
17901;535;"36,339";96;"03-07-2015"
17907;535;"36,339";96;"03-07-2015"
17913;535;"36,339";96;"03-07-2015"
17919;535;"36,339";96;"03-07-2015"
17925;535;"36,339";96;"03-07-2015"
17931;535;"36,339";96;"03-07-2015"
17937;535;"36,339";96;"03-07-2015"
17943;535;"36,339";96;"03-07-2015"
17949;535;"36,339";96;"03-07-2015"
17955;535;"36,339";96;"03-07-2015"
17961;535;"36,339";96;"03-07-2015"
17967;535;"36,339";96;"03-07-2015"
17973;535;"36,339";96;"03-07-2015"
17979;535;"36,339";96;"03-07-2015"
17985;535;"36,339";96;"03-07-2015"
17991;535;"36,339";96;"03-07-2015"
17997;535;"36,339";96;"03-07-2015"
18003;535;"36,339";96;"03-07-2015"
18009;535;"36,339";96;"03-07-2015"
18015;535;"36,339";96;"03-07-2015"
18021;535;"36,339";96;"03-07-2015"
18027;535;"36,339";96;"03-07-2015"
18033;535;"36,339";96;"03-07-2015"
18039;535;"36,339";96;"03-07-2015"
18045;535;"36,339";96;"03-07-2015"
18051;535;"36,339";96;"03-07-2015"
18057;535;"36,339";96;"03-07-2015"
18063;535;"36,339";96;"03-07-2015"
18069;535;"36,339";96;"03-07-2015"
18075;535;"36,339";96;"03-07-2015"
18081;535;"36,339";96;"03-07-2015"
18087;535;"36,339";96;"03-07-2015"
18093;535;"36,339";96;"03-07-2015"
18099;535;"36,339";96;"03-07-2015"
18105;535;"36,339";96;"03-07-2015"
18111;535;"36,339";96;"03-07-2015"
18117;535;"36,339";96;"03-07-2015"
18123;535;"36,339";96;"03-07-2015"
18129;535;"36,339";96;"03-07-2015"
18135;535;"36,339";96;"03-07-2015"
18141;535;"36,339";96;"03-07-2015"
18147;535;"36,339";96;"03-07-2015"
18153;535;"36,339";96;"03-07-2015"
18159;535;"36,339";96;"03-07-2015"
18165;535;"36,339";96;"03-07-2015"
18171;535;"36,339";96;"03-07-2015"
18177;535;"36,339";96;"03-07-2015"
18183;535;"36,339";96;"03-07-2015"
18189;535;"36,339";96;"03-07-2015"
18195;535;"36,339";96;"03-07-2015"
18201;535;"36,339";96;"03-07-2015"
18207;535;"36,339";96;"03-07-2015"
18213;535;"36,339";96;"03-07-2015"
18219;535;"36,339";96;"03-07-2015"
18225;535;"36,339";96;"03-07-2015"
18231;535;"36,339";96;"03-07-2015"
18237;535;"36,339";96;"03-07-2015"
18243;535;"36,339";96;"03-07-2015"
18249;535;"36,339";96;"03-07-2015"
18255;535;"36,339";96;"03-07-2015"
18261;535;"36,339";96;"03-07-2015"
18267;535;"36,339";96;"03-07-2015"
18273;535;"36,339";96;"03-07-2015"
18279;535;"36,339";96;"03-07-2015"
18285;535;"36,339";96;"03-07-2015"
18291;535;"36,339";96;"03-07-2015"
18297;535;"36,339";96;"03-07-2015"
18303;535;"36,339";96;"03-07-2015"
18309;535;"36,339";96;"03-07-2015"
18315;535;"36,339";96;"03-07-2015"
18321;535;"36,339";96;"03-07-2015"
18327;535;"36,339";96;"03-07-2015"
18333;535;"36,339";96;"03-07-2015"
18339;535;"36,339";96;"03-07-2015"
18345;535;"36,339";96;"03-07-2015"
18351;535;"36,339";96;"03-07-2015"
18357;535;"36,339";96;"03-07-2015"
18363;535;"36,339";96;"03-07-2015"
18369;535;"36,339";96;"03-07-2015"
18375;535;"36,339";96;"03-07-2015"
18381;535;"36,339";96;"03-07-2015"
18387;535;"36,339";96;"03-07-2015"
18393;535;"36,339";96;"03-07-2015"
18399;535;"36,339";96;"03-07-2015"
18405;535;"36,339";96;"03-07-2015"
18411;535;"36,339";96;"03-07-2015"
18417;535;"36,339";96;"03-07-2015"
18423;535;"36,339";96;"03-07-2015"
18429;535;"36,339";96;"03-07-2015"
18435;535;"36,339";96;"03-07-2015"
18441;535;"36,339";96;"03-07-2015"
18447;535;"36,339";96;"03-07-2015"
18453;535;"36,339";96;"03-07-2015"
18459;535;"36,339";96;"03-07-2015"
18465;535;"36,339";96;"03-07-2015"
18471;535;"36,339";96;"03-07-2015"
18477;535;"36,339";96;"03-07-2015"
18483;535;"36,339";96;"03-07-2015"
18489;535;"36,339";96;"03-07-2015"
18495;535;"36,339";96;"03-07-2015"
18501;535;"36,339";96;"03-07-2015"
18507;535;"36,339";96;"03-07-2015"
18513;535;"36,339";96;"03-07-2015"
18519;535;"36,339";96;"03-07-2015"
18525;535;"36,339";96;"03-07-2015"
18531;535;"36,339";96;"03-07-2015"
18537;535;"36,339";96;"03-07-2015"
18543;535;"36,339";96;"03-07-2015"
18549;535;"36,339";96;"03-07-2015"
18555;535;"36,339";96;"03-07-2015"
18561;535;"36,339";96;"03-07-2015"
18567;535;"36,339";96;"03-07-2015"
18573;535;"36,339";96;"03-07-2015"
18579;535;"36,339";96;"03-07-2015"
18585;535;"36,339";96;"03-07-2015"
18591;535;"36,339";96;"03-07-2015"
18597;535;"36,339";96;"03-07-2015"
18603;535;"36,339";96;"03-07-2015"
18609;535;"36,339";96;"03-07-2015"
18615;535;"36,339";96;"03-07-2015"
18621;535;"36,339";96;"03-07-2015"
18627;535;"36,339";96;"03-07-2015"
18633;535;"36,339";96;"03-07-2015"
18639;535;"36,339";96;"03-07-2015"
18645;535;"36,339";96;"03-07-2015"
18651;535;"36,339";96;"03-07-2015"
18657;535;"36,339";96;"03-07-2015"
18663;535;"36,339";96;"03-07-2015"
18669;535;"36,339";96;"03-07-2015"
18675;535;"36,339";96;"03-07-2015"
18681;535;"36,339";96;"03-07-2015"
18687;535;"36,339";96;"03-07-2015"
18693;535;"36,339";96;"03-07-2015"
18699;535;"36,339";96;"03-07-2015"
18705;535;"36,339";96;"03-07-2015"
18711;535;"36,339";96;"03-07-2015"
18717;535;"36,339";96;"03-07-2015"
18723;535;"36,339";96;"03-07-2015"
18729;535;"36,339";96;"03-07-2015"
18735;535;"36,339";96;"03-07-2015"
18741;535;"36,339";96;"03-07-2015"
18747;535;"36,339";96;"03-07-2015"
18753;535;"36,339";96;"03-07-2015"
18759;535;"36,339";96;"03-07-2015"
18765;535;"36,339";96;"03-07-2015"
18771;535;"36,339";96;"03-07-2015"
18777;535;"36,339";96;"03-07-2015"
18783;535;"36,339";96;"03-07-2015"
18789;535;"36,339";96;"03-07-2015"
18795;535;"36,339";96;"03-07-2015"
18801;535;"36,339";96;"03-07-2015"
18807;535;"36,339";96;"03-07-2015"
18813;535;"36,339";96;"03-07-2015"
18819;535;"36,339";96;"03-07-2015"
18825;535;"36,339";96;"03-07-2015"
18831;535;"36,339";96;"03-07-2015"
18837;535;"36,339";96;"03-07-2015"
18843;535;"36,339";96;"03-07-2015"
18849;535;"36,339";96;"03-07-2015"
18855;535;"36,339";96;"03-07-2015"
18861;535;"36,339";96;"03-07-2015"
18867;535;"36,339";96;"03-07-2015"
18873;535;"36,339";96;"03-07-2015"
18879;535;"36,339";96;"03-07-2015"
18885;535;"36,339";96;"03-07-2015"
18891;535;"36,339";96;"03-07-2015"
18897;535;"36,339";96;"03-07-2015"
18903;535;"36,339";96;"03-07-2015"
18909;535;"36,339";96;"03-07-2015"
18915;535;"36,339";96;"03-07-2015"
18921;535;"36,339";96;"03-07-2015"
18927;535;"36,339";96;"03-07-2015"
18933;535;"36,339";96;"03-07-2015"
19006;535;"36,339";96;"03-07-2015"
19012;535;"36,339";96;"03-07-2015"
19018;535;"36,339";96;"03-07-2015"
19024;535;"36,339";96;"03-07-2015"
19030;535;"36,339";96;"03-07-2015"
19036;535;"36,339";96;"03-07-2015"
19042;535;"36,339";96;"03-07-2015"
19048;535;"36,339";96;"03-07-2015"
19054;535;"36,339";96;"03-07-2015"
19060;535;"36,339";96;"03-07-2015"
19066;535;"36,339";96;"03-07-2015"
19072;535;"36,339";96;"03-07-2015"
19078;535;"36,339";96;"03-07-2015"
19084;535;"36,339";96;"03-07-2015"
19090;535;"36,339";96;"03-07-2015"
19096;535;"36,339";96;"03-07-2015"
19102;535;"36,339";96;"03-07-2015"
19108;535;"36,339";96;"03-07-2015"
19114;535;"36,339";96;"03-07-2015"
19120;535;"36,339";96;"03-07-2015"
19126;535;"36,339";96;"03-07-2015"
19132;535;"36,339";96;"03-07-2015"
19138;535;"36,339";96;"03-07-2015"
19144;535;"36,339";96;"03-07-2015"
19150;535;"36,339";96;"03-07-2015"
19156;535;"36,339";96;"03-07-2015"
19162;535;"36,339";96;"03-07-2015"
19168;535;"36,339";96;"03-07-2015"
19174;535;"36,339";96;"03-07-2015"
19180;535;"36,339";96;"03-07-2015"
19186;535;"36,339";96;"03-07-2015"
19192;535;"36,339";96;"03-07-2015"
19198;535;"36,339";96;"03-07-2015"
19204;535;"36,339";96;"03-07-2015"
19210;535;"36,339";96;"03-07-2015"
19216;535;"36,339";96;"03-07-2015"
19222;535;"36,339";96;"03-07-2015"
19228;535;"36,339";96;"03-07-2015"
19234;535;"36,339";96;"03-07-2015"
19240;535;"36,339";96;"03-07-2015"
19246;535;"36,339";96;"03-07-2015"
19252;535;"36,339";96;"03-07-2015"
19258;535;"36,339";96;"03-07-2015"
19264;535;"36,339";96;"03-07-2015"
19270;535;"36,339";96;"03-07-2015"
19276;535;"36,339";96;"03-07-2015"
19282;535;"36,339";96;"03-07-2015"
19288;535;"36,339";96;"03-07-2015"
19294;535;"36,339";96;"03-07-2015"
19300;535;"36,339";96;"03-07-2015"
19306;535;"36,339";96;"03-07-2015"
19312;535;"36,339";96;"03-07-2015"
19318;535;"36,339";96;"03-07-2015"
19324;535;"36,339";96;"03-07-2015"
19330;535;"36,339";96;"03-07-2015"
19336;535;"36,339";96;"03-07-2015"
19342;535;"36,339";96;"03-07-2015"
19348;535;"36,339";96;"03-07-2015"
19354;535;"36,339";96;"03-07-2015"
19360;535;"36,339";96;"03-07-2015"
19366;535;"36,339";96;"03-07-2015"
19372;535;"36,339";96;"03-07-2015"
19378;535;"36,339";96;"03-07-2015"
19384;535;"36,339";96;"03-07-2015"
19390;535;"36,339";96;"03-07-2015"
19396;535;"36,339";96;"03-07-2015"
19402;535;"36,339";96;"03-07-2015"
19408;535;"36,339";96;"03-07-2015"
19414;535;"36,339";96;"03-07-2015"
19420;535;"36,339";96;"03-07-2015"
19426;535;"36,339";96;"03-07-2015"
19432;535;"36,339";96;"03-07-2015"
19438;535;"36,339";96;"03-07-2015"
19444;535;"36,339";96;"03-07-2015"
19450;535;"36,339";96;"03-07-2015"
19456;535;"36,339";96;"03-07-2015"
19462;535;"36,339";96;"03-07-2015"
19468;535;"36,339";96;"03-07-2015"
19474;535;"36,339";96;"03-07-2015"
19480;535;"36,339";96;"03-07-2015"
19486;535;"36,339";96;"03-07-2015"
19492;535;"36,339";96;"03-07-2015"
19498;535;"36,339";96;"03-07-2015"
19504;535;"36,339";96;"03-07-2015"
19510;535;"36,339";96;"03-07-2015"
19516;535;"36,339";96;"03-07-2015"
19522;535;"36,339";96;"03-07-2015"
19528;535;"36,339";96;"03-07-2015"
19534;535;"36,339";96;"03-07-2015"
19540;535;"36,339";96;"03-07-2015"
19546;535;"36,339";96;"03-07-2015"
19552;535;"36,339";96;"03-07-2015"
19558;535;"36,339";96;"03-07-2015"
19564;535;"36,339";96;"03-07-2015"
19570;535;"36,339";96;"03-07-2015"
19576;535;"36,339";96;"03-07-2015"
19582;535;"36,339";96;"03-07-2015"
19588;535;"36,339";96;"03-07-2015"
19594;535;"36,339";96;"03-07-2015"
19600;535;"36,339";96;"03-07-2015"
19606;535;"36,339";96;"03-07-2015"
19612;535;"36,339";96;"03-07-2015"
19618;535;"36,339";96;"03-07-2015"
19624;535;"36,339";96;"03-07-2015"
19630;535;"36,339";96;"03-07-2015"
19636;535;"36,339";96;"03-07-2015"
19642;535;"36,339";96;"03-07-2015"
19648;535;"36,339";96;"03-07-2015"
19654;535;"36,339";96;"03-07-2015"
19660;535;"36,339";96;"03-07-2015"
19666;535;"36,339";96;"03-07-2015"
19672;535;"36,339";96;"03-07-2015"
19678;535;"36,339";96;"03-07-2015"
19684;535;"36,339";96;"03-07-2015"
19690;535;"36,339";96;"03-07-2015"
19696;535;"36,339";96;"03-07-2015"
19702;535;"36,339";96;"03-07-2015"
19708;535;"36,339";96;"03-07-2015"
19714;535;"36,339";96;"03-07-2015"
19720;535;"36,339";96;"03-07-2015"
19726;535;"36,339";96;"03-07-2015"
19732;535;"36,339";96;"03-07-2015"
19738;535;"36,339";96;"03-07-2015"
19744;535;"36,339";96;"03-07-2015"
19750;535;"36,339";96;"03-07-2015"
19756;535;"36,339";96;"03-07-2015"
19762;535;"36,339";96;"03-07-2015"
19768;535;"36,339";96;"03-07-2015"
19774;535;"36,339";96;"03-07-2015"
19780;535;"36,339";96;"03-07-2015"
19786;535;"36,339";96;"03-07-2015"
19792;535;"36,339";96;"03-07-2015"
19798;535;"36,339";96;"03-07-2015"
19804;535;"36,339";96;"03-07-2015"
19810;535;"36,339";96;"03-07-2015"
19816;535;"36,339";96;"03-07-2015"
19822;535;"36,339";96;"03-07-2015"
19828;535;"36,339";96;"03-07-2015"
19834;535;"36,339";96;"03-07-2015"
19840;535;"36,339";96;"03-07-2015"
19846;535;"36,339";96;"03-07-2015"
19852;535;"36,339";96;"03-07-2015"
19858;535;"36,339";96;"03-07-2015"
19864;535;"36,339";96;"03-07-2015"
19870;535;"36,339";96;"03-07-2015"
19876;535;"36,339";96;"03-07-2015"
19882;535;"36,339";96;"03-07-2015"
19888;535;"36,339";96;"03-07-2015"
19894;535;"36,339";96;"03-07-2015"
19900;535;"36,339";96;"03-07-2015"
19906;535;"36,339";96;"03-07-2015"
19912;535;"36,339";96;"03-07-2015"
19918;535;"36,339";96;"03-07-2015"
19924;535;"36,339";96;"03-07-2015"
19930;535;"36,339";96;"03-07-2015"
19936;535;"36,339";96;"03-07-2015"
19942;535;"36,339";96;"03-07-2015"
19948;535;"36,339";96;"03-07-2015"
19954;535;"36,339";96;"03-07-2015"
19960;535;"36,339";96;"03-07-2015"
19966;535;"36,339";96;"03-07-2015"
19972;535;"36,339";96;"03-07-2015"
19978;535;"36,339";96;"03-07-2015"
19984;535;"36,339";96;"03-07-2015"
19990;535;"36,339";96;"03-07-2015"
19996;535;"36,339";96;"03-07-2015"
20002;535;"36,339";96;"03-07-2015"
20008;535;"36,339";96;"03-07-2015"
20014;535;"36,339";96;"03-07-2015"
20020;535;"36,339";96;"03-07-2015"
20026;535;"36,339";96;"03-07-2015"
20032;535;"36,339";96;"03-07-2015"
20038;535;"36,339";96;"03-07-2015"
20044;535;"36,339";96;"03-07-2015"
20050;535;"36,339";96;"03-07-2015"
20056;535;"36,339";96;"03-07-2015"
20062;535;"36,339";96;"03-07-2015"
20068;535;"36,339";96;"03-07-2015"
20074;535;"36,339";96;"03-07-2015"
20080;535;"36,339";96;"03-07-2015"
20086;535;"36,339";96;"03-07-2015"
20092;535;"36,339";96;"03-07-2015"
20098;535;"36,339";96;"03-07-2015"
20104;535;"36,339";96;"03-07-2015"
20110;535;"36,339";96;"03-07-2015"
20116;535;"36,339";96;"03-07-2015"
20122;535;"36,339";96;"03-07-2015"
20128;535;"36,339";96;"03-07-2015"
20134;535;"36,339";96;"03-07-2015"
20140;535;"36,339";96;"03-07-2015"
20146;535;"36,339";96;"03-07-2015"
20152;535;"36,339";96;"03-07-2015"
20158;535;"36,339";96;"03-07-2015"
20164;535;"36,339";96;"03-07-2015"
20170;535;"36,339";96;"03-07-2015"
20176;535;"36,339";96;"03-07-2015"
20182;535;"36,339";96;"03-07-2015"
20188;535;"36,339";96;"03-07-2015"
20194;535;"36,339";96;"03-07-2015"
20200;535;"36,339";96;"03-07-2015"
20206;535;"36,339";96;"03-07-2015"
20212;535;"36,339";96;"03-07-2015"
20218;535;"36,339";96;"03-07-2015"
20224;535;"36,339";96;"03-07-2015"
20230;535;"36,339";96;"03-07-2015"
20236;535;"36,339";96;"03-07-2015"
20242;535;"36,339";96;"03-07-2015"
20248;535;"36,339";96;"03-07-2015"
20254;535;"36,339";96;"03-07-2015"
20260;535;"36,339";96;"03-07-2015"
20266;535;"36,339";96;"03-07-2015"
20272;535;"36,339";96;"03-07-2015"
20278;535;"36,339";96;"03-07-2015"
20284;535;"36,339";96;"03-07-2015"
20290;535;"36,339";96;"03-07-2015"
20296;535;"36,339";96;"03-07-2015"
20302;535;"36,339";96;"03-07-2015"
20308;535;"36,339";96;"03-07-2015"
20314;535;"36,339";96;"03-07-2015"
20320;535;"36,339";96;"03-07-2015"
20326;535;"36,339";96;"03-07-2015"
20332;535;"36,339";96;"03-07-2015"
20338;535;"36,339";96;"03-07-2015"
20344;535;"36,339";96;"03-07-2015"
20350;535;"36,339";96;"03-07-2015"
20356;535;"36,339";96;"03-07-2015"
20362;535;"36,339";96;"03-07-2015"
20368;535;"36,339";96;"03-07-2015"
20374;535;"36,339";96;"03-07-2015"
20380;535;"36,339";96;"03-07-2015"
20386;535;"36,339";96;"03-07-2015"
20392;535;"36,339";96;"03-07-2015"
20398;535;"36,339";96;"03-07-2015"
20404;535;"36,339";96;"03-07-2015"
20410;535;"36,339";96;"03-07-2015"
20416;535;"36,339";96;"03-07-2015"
20422;535;"36,339";96;"03-07-2015"
20428;535;"36,339";96;"03-07-2015"
20434;535;"36,339";96;"03-07-2015"
20440;535;"36,339";96;"03-07-2015"
20446;535;"36,339";96;"03-07-2015"
20452;535;"36,339";96;"03-07-2015"
20458;535;"36,339";96;"03-07-2015"
20464;535;"36,339";96;"03-07-2015"
20470;535;"36,339";96;"03-07-2015"
20476;535;"36,339";96;"03-07-2015"
20482;535;"36,339";96;"03-07-2015"
20488;535;"36,339";96;"03-07-2015"
20494;535;"36,339";96;"03-07-2015"
20500;535;"36,339";96;"03-07-2015"
20506;535;"36,339";96;"03-07-2015"
20512;535;"36,339";96;"03-07-2015"
20518;535;"36,339";96;"03-07-2015"
20524;535;"36,339";96;"03-07-2015"
20530;535;"36,339";96;"03-07-2015"
20536;535;"36,339";96;"03-07-2015"
20542;535;"36,339";96;"03-07-2015"
20548;535;"36,339";96;"03-07-2015"
20554;535;"36,339";96;"03-07-2015"
20560;535;"36,339";96;"03-07-2015"
20566;535;"36,339";96;"03-07-2015"
20572;535;"36,339";96;"03-07-2015"
20578;535;"36,339";96;"03-07-2015"
20584;535;"36,339";96;"03-07-2015"
20590;535;"36,339";96;"03-07-2015"
20596;535;"36,339";96;"03-07-2015"
20602;535;"36,339";96;"03-07-2015"
20608;535;"36,339";96;"03-07-2015"
20614;535;"36,339";96;"03-07-2015"
20620;535;"36,339";96;"03-07-2015"
20626;535;"36,339";96;"03-07-2015"
20632;535;"36,339";96;"03-07-2015"
20638;535;"36,339";96;"03-07-2015"
20644;535;"36,339";96;"03-07-2015"
20650;535;"36,339";96;"03-07-2015"
20656;535;"36,339";96;"03-07-2015"
20662;535;"36,339";96;"03-07-2015"
20668;535;"36,339";96;"03-07-2015"
20674;535;"36,339";96;"03-07-2015"
20680;535;"36,339";96;"03-07-2015"
20686;535;"36,339";96;"03-07-2015"
20692;535;"36,339";96;"03-07-2015"
20698;535;"36,339";96;"03-07-2015"
20704;535;"36,339";96;"03-07-2015"
20710;535;"36,339";96;"03-07-2015"
20716;535;"36,339";96;"03-07-2015"
20722;535;"36,339";96;"03-07-2015"
20728;535;"36,339";96;"03-07-2015"
20734;535;"36,339";96;"03-07-2015"
20740;535;"36,339";96;"03-07-2015"
20746;535;"36,339";96;"03-07-2015"
20752;535;"36,339";96;"03-07-2015"
20758;535;"36,339";96;"03-07-2015"
20764;535;"36,339";96;"03-07-2015"
20770;535;"36,339";96;"03-07-2015"
20776;535;"36,339";96;"03-07-2015"
20782;535;"36,339";96;"03-07-2015"
20788;535;"36,339";96;"03-07-2015"
20794;535;"36,339";96;"03-07-2015"
20800;535;"36,339";96;"03-07-2015"
20806;535;"36,339";96;"03-07-2015"
20812;535;"36,339";96;"03-07-2015"
20818;535;"36,339";96;"03-07-2015"
20824;535;"36,339";96;"03-07-2015"
20830;535;"36,339";96;"03-07-2015"
20836;535;"36,339";96;"03-07-2015"
20842;535;"36,339";96;"03-07-2015"
20848;535;"36,339";96;"03-07-2015"
20854;535;"36,339";96;"03-07-2015"
